mag,longitude,latitude,depth,log_soil_polygon_hectares,month_sin,month_cos,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,day,tsunami,magtype,aez,soil_series_grouped,soil_desc_grouped,depth_category
5.0,124.24,6.776,33.0,15.784614769658228,-0.5000000000000004,0.8660254037844384,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,8,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
5.1,124.16,6.63,45.5,15.784614769658228,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,8,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.6,124.205,6.486,33.0,15.784614769658228,-0.5000000000000004,0.8660254037844384,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,10,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.1,120.799,13.992,232.3,10.622618303685375,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,23,0,mb,Highlands,Taal,Taal loam,Intermediate
5.0,125.418,5.362,33.0,12.804010321873838,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,0.0,1.0,10,0,mb,Uplands,Malalag,Malalag loam,Shallow
4.0,123.98,6.796,56.5,13.57646767531825,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,21,0,mb,Uplands,Faraon,Faraon clay,Shallow
4.8,126.053,8.87,46.6,11.68946593124052,1.0,6.123233995736766e-17,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,29,0,mb,Uplands,Matho,Matho clay,Shallow
5.1,120.857,16.56,8.7,15.784614769658228,0.8660254037844387,-0.4999999999999998,0.258819045102521,-0.9659258262890682,0.0,1.0,28,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.0,120.84,16.473,10.0,15.784614769658228,0.8660254037844387,-0.4999999999999998,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,30,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
5.1,126.116,7.092,48.9,12.804010321873838,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.0,1.0,26,0,mb,Uplands,Malalag,Malalag loam,Shallow
4.4,120.942,17.42,10.0,15.784614769658228,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,7,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.5,124.206,6.291,536.5,15.784614769658228,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,21,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Deep
5.5,125.406,5.575,87.5,12.804010321873838,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,12,0,mw,Uplands,Malalag,Malalag loam,Intermediate
4.8,120.886,15.398,193.9,12.098937705512183,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,18,0,mb,Lowlands,Quingua,Other,Intermediate
5.3,124.478,12.514,98.4,12.884008925230377,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,20,0,mb,Lowlands,Hydrosol,Hydrosol,Intermediate
4.4,121.033,15.295,100.3,11.981893965548842,-1.0,-1.8369701987210297e-16,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,17,0,mb,Uplands,Sibul,Sibul clay,Intermediate
4.8,120.67,13.854,129.7,9.754581266390598,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,30,0,mb,Highlands,Taal,Other,Intermediate
3.6,120.899,15.69,191.5,9.161004827029137,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,0,mb,Lowlands,Other,Other,Intermediate
4.7,122.587,9.464,73.2,12.814507180317696,-0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,3,0,mb,Uplands,Faraon,Faraon clay (Steep phase),Intermediate
5.0,126.444,8.103,117.7,12.804010321873838,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,7,0,mb,Uplands,Malalag,Malalag loam,Intermediate
5.6,125.331,5.722,71.6,15.784614769658228,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,30,0,mw,Highlands,Mountain soil,Mountain soil (undifferentiated),Intermediate
5.3,120.08,15.293,83.2,11.544581725395997,-2.4492935982947064e-16,1.0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,19,0,mb,Lowlands,Angeles,Angeles sand,Intermediate
4.5,122.131,11.711,33.0,11.547899449619377,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,27,0,mb,Highlands,Alimodian,Other,Shallow
4.2,120.017,16.088,79.8,11.479921668968544,-2.4492935982947064e-16,1.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,28,0,mb,Uplands,Alaminos,Other,Intermediate
4.3,123.986,10.955,33.0,11.409391053827072,0.49999999999999994,0.8660254037844387,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,1,0,mb,Uplands,Lugo,Other,Shallow
4.9,125.416,11.396,77.6,12.826394179590693,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.7818314824680299,0.6234898018587334,25,0,mb,Uplands,Bolinao,Bolinao clay,Intermediate
4.6,120.915,13.917,216.0,10.622618303685375,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,mb,Highlands,Taal,Taal loam,Intermediate
4.0,121.994,16.496,33.0,15.784614769658228,0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,1.0,9,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.5,120.82,16.34,9.8,15.784614769658228,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,19,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.6,120.926,16.253,28.6,9.904004400057435,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,8,0,mb,Uplands,Guimbalaon,Other,Shallow
4.7,125.558,6.31,44.9,12.804010321873838,1.0,6.123233995736766e-17,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,12,0,mb,Uplands,Malalag,Malalag loam,Shallow
4.3,120.483,16.31,25.4,15.784614769658228,1.0,6.123233995736766e-17,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,14,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.3,121.205,13.354,13.5,8.179357886078003,1.0,6.123233995736766e-17,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,19,0,mb,Lowlands,Other,Other,Shallow
4.9,121.206,13.336,19.4,8.179357886078003,1.0,6.123233995736766e-17,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,20,0,mb,Lowlands,Other,Other,Shallow
5.2,125.453,11.345,68.9,11.804012218310172,1.0,6.123233995736766e-17,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,24,0,mb,Highlands,Luisiana,Luisiana clay,Shallow
4.6,120.09,14.843,75.5,15.784614769658228,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,0.0,1.0,30,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Intermediate
4.5,125.759,7.378,33.0,11.598427894738077,0.8660254037844387,-0.4999999999999998,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,14,0,mb,Lowlands,Other,Other,Shallow
5.6,120.226,15.877,106.0,11.479921668968544,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,25,0,mb,Uplands,Alaminos,Other,Intermediate
4.1,123.285,13.638,33.0,11.137804894981823,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,25,0,mb,Highlands,Other,Other,Shallow
4.5,123.748,12.966,117.0,8.7758667919821,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,0.0,1.0,27,0,mb,Uplands,Other,Other,Intermediate
6.3,125.362,8.302,16.4,15.784614769658228,0.49999999999999994,-0.8660254037844387,-0.7071067811865471,-0.7071067811865479,0.0,1.0,18,0,mw,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.3,125.628,7.939,33.0,15.784614769658228,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,20,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
5.7,125.41,8.047,32.0,15.784614769658228,0.49999999999999994,-0.8660254037844387,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,24,0,mw,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
5.9,121.356,17.291,42.8,11.665844301155268,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,18,0,mw,Highlands,Alimodian,Other,Shallow
4.7,121.277,17.237,33.0,15.784614769658228,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,18,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.8,121.275,16.985,13.7,9.851610923936992,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,8,0,mb,Uplands,Other,Other,Shallow
4.4,120.379,14.855,137.9,12.378380555427208,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,8,0,mb,Highlands,Antipolo,Antipolo clay,Intermediate
4.7,125.101,8.246,10.0,15.784614769658228,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,30,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.9,125.729,7.849,10.0,15.784614769658228,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,9,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.7,125.978,9.686,33.0,11.392990223234573,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,12,0,mb,Highlands,Kabatohan,Kabatohan loam,Shallow
4.4,125.324,8.36,51.5,15.784614769658228,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,27,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.7,122.743,9.455,33.0,12.814507180317696,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,4,0,mb,Uplands,Faraon,Faraon clay (Steep phase),Shallow
5.1,120.528,17.421,31.5,11.874172790766588,-1.0,-1.8369701987210297e-16,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,9,0,mb,Highlands,Other,Other,Shallow
5.3,120.942,13.324,33.0,14.498784339188246,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,18,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
4.7,125.24,6.421,132.3,11.673282379826258,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,20,0,mb,Uplands,Other,Other,Intermediate
4.8,122.761,9.583,50.8,11.014947754193493,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,17,0,mb,Uplands,Other,Other,Shallow
4.7,126.199,8.935,33.0,11.68946593124052,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,24,0,mb,Uplands,Matho,Matho clay,Shallow
4.2,124.032,6.778,77.3,10.992997336530278,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,13,0,mb,Lowlands,Umingan,Other,Intermediate
4.9,124.707,10.961,70.9,14.498784339188246,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,12,0,mb,Highlands,Rough mountain land,Rough mountain land,Intermediate
5.2,125.455,11.28,75.8,11.804012218310172,-2.4492935982947064e-16,1.0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,12,0,mw,Highlands,Luisiana,Luisiana clay,Intermediate
4.6,126.241,8.857,33.0,11.68946593124052,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,15,0,mb,Uplands,Matho,Matho clay,Shallow
4.5,125.176,12.389,128.6,15.784614769658228,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,31,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Intermediate
4.5,125.213,11.6,238.5,15.784614769658228,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.7818314824680299,0.6234898018587334,3,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Intermediate
4.5,124.747,7.389,380.9,11.309367540834621,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,13,0,mb,Uplands,Other,Other,Deep
5.1,124.674,7.841,56.4,12.346957586085031,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,14,0,mb,Uplands,Adtuyon,Other,Shallow
4.3,120.162,15.212,127.5,15.784614769658228,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0.0,1.0,21,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Intermediate
5.1,121.384,17.914,33.9,15.784614769658228,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,23,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.3,120.864,18.54,52.1,15.784614769658228,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,2,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
5.2,120.566,13.44,50.9,14.498784339188246,0.8660254037844387,-0.4999999999999998,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,8,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
5.6,120.386,13.385,31.8,11.804012218310172,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,8,0,mw,Highlands,Luisiana,Luisiana clay,Shallow
4.8,120.818,12.821,33.0,10.638467529264172,0.8660254037844387,-0.4999999999999998,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,9,0,mb,Uplands,Other,Other,Shallow
4.4,120.977,18.042,28.2,15.784614769658228,0.8660254037844387,-0.4999999999999998,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,10,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.5,123.372,13.173,128.5,15.784614769658228,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,26,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Intermediate
5.0,125.989,8.52,33.0,10.031500589953927,0.49999999999999994,-0.8660254037844387,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,4,0,mb,Lowlands,Other,Other,Shallow
5.9,120.135,14.942,49.7,11.544581725395997,0.49999999999999994,-0.8660254037844387,0.7071067811865476,0.7071067811865476,0.0,1.0,9,0,mw,Lowlands,Angeles,Angeles sand,Shallow
5.2,120.165,14.853,78.6,12.378380555427208,0.49999999999999994,-0.8660254037844387,0.7071067811865476,0.7071067811865476,0.0,1.0,9,0,mb,Highlands,Antipolo,Antipolo clay,Intermediate
4.7,124.213,6.624,59.9,15.784614769658228,0.49999999999999994,-0.8660254037844387,-0.9659258262890684,0.2588190451025203,0.0,1.0,9,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.3,122.188,10.978,14.7,15.784614769658228,1.2246467991473532e-16,-1.0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,15,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
5.0,120.523,13.439,62.4,11.804012218310172,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,17,0,mb,Highlands,Luisiana,Luisiana clay,Shallow
6.2,121.067,12.376,16.7,12.805223407316229,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.0,1.0,20,0,mw,Lowlands,San Manuel,San Manuel silt loam,Shallow
4.5,121.215,12.501,60.8,14.498784339188246,1.2246467991473532e-16,-1.0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,20,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
4.4,121.085,12.267,33.0,12.314983738588817,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,20,0,mb,Uplands,Bolinao,Bolinao clay loam,Shallow
4.7,121.062,12.38,33.0,12.805223407316229,1.2246467991473532e-16,-1.0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,24,0,mb,Lowlands,San Manuel,San Manuel silt loam,Shallow
4.2,120.937,18.324,33.0,15.784614769658228,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,26,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.9,120.396,13.427,53.7,11.804012218310172,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,10,0,mb,Highlands,Luisiana,Luisiana clay,Shallow
5.6,123.97,6.802,51.7,13.57646767531825,-0.4999999999999997,-0.8660254037844388,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,13,0,mw,Uplands,Faraon,Faraon clay,Shallow
5.3,123.391,8.2,49.3,12.191701404435882,-0.4999999999999997,-0.8660254037844388,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,26,0,mw,Uplands,Adtuyon,Other,Shallow
5.1,125.521,10.182,136.3,10.763350973203309,-0.8660254037844385,-0.5000000000000004,0.7071067811865476,0.7071067811865476,0.0,1.0,8,0,mw,Uplands,Bolinao,Other,Intermediate
4.6,123.822,8.034,657.8,12.378380555427208,-0.8660254037844385,-0.5000000000000004,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,19,0,mb,Highlands,Antipolo,Antipolo clay,Deep
5.0,122.226,11.367,49.7,15.784614769658228,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,26,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
5.0,120.18,15.963,34.0,12.063087094829552,-1.0,-1.8369701987210297e-16,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,20,0,mb,Lowlands,San Manuel,San Manuel silty clay loam,Shallow
4.8,125.422,12.103,44.6,12.905091106807015,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,6,0,mb,Highlands,Catbalogan,Catbalogan clay loam,Shallow
4.6,124.698,12.451,49.2,10.996295822310662,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.7818314824680299,0.6234898018587334,16,0,mb,Highlands,Other,Other,Shallow
5.1,125.302,5.801,88.5,15.784614769658228,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,1.0,17,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Intermediate
5.0,124.777,12.146,137.1,12.905091106807015,-0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,18,0,mb,Highlands,Catbalogan,Catbalogan clay loam,Intermediate
5.7,122.073,11.422,26.9,10.676850256765297,-0.5000000000000004,0.8660254037844384,-0.7071067811865471,-0.7071067811865479,0.0,1.0,7,0,mw,Lowlands,Umingan,Other,Shallow
